  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0012                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.200     Re =     4.000 e 6     Ncrit =   6.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  11.350   1.2843   0.01288   0.00823   0.0079   0.0110   1.0000
  11.500   1.2992   0.01308   0.00845   0.0085   0.0109   1.0000
  11.650   1.3141   0.01329   0.00867   0.0090   0.0107   1.0000
  11.800   1.3290   0.01352   0.00891   0.0096   0.0105   1.0000
  11.950   1.3437   0.01375   0.00915   0.0101   0.0103   1.0000
  12.100   1.3583   0.01399   0.00941   0.0107   0.0101   1.0000
  12.250   1.3728   0.01425   0.00968   0.0113   0.0099   1.0000
  12.400   1.3871   0.01451   0.00996   0.0119   0.0097   1.0000
  12.550   1.4012   0.01479   0.01025   0.0125   0.0095   1.0000
  12.700   1.4151   0.01508   0.01056   0.0132   0.0092   1.0000
  12.850   1.4286   0.01540   0.01090   0.0139   0.0089   1.0000
  13.000   1.4424   0.01569   0.01121   0.0146   0.0088   1.0000
  13.150   1.4563   0.01596   0.01150   0.0152   0.0087   1.0000
  13.300   1.4699   0.01624   0.01181   0.0159   0.0086   1.0000
  13.450   1.4832   0.01654   0.01213   0.0166   0.0085   1.0000
  13.600   1.4963   0.01685   0.01247   0.0174   0.0084   1.0000
  13.750   1.5090   0.01718   0.01282   0.0182   0.0083   1.0000
  13.900   1.5214   0.01751   0.01318   0.0190   0.0082   1.0000
  14.050   1.5334   0.01786   0.01355   0.0199   0.0081   1.0000
  14.200   1.5450   0.01823   0.01394   0.0209   0.0080   1.0000
  14.350   1.5559   0.01861   0.01435   0.0219   0.0079   1.0000
  14.500   1.5650   0.01899   0.01476   0.0232   0.0077   1.0000
  14.650   1.5731   0.01940   0.01520   0.0247   0.0076   1.0000
  14.800   1.5809   0.01983   0.01566   0.0261   0.0075   1.0000
  14.950   1.5882   0.02032   0.01618   0.0275   0.0074   1.0000
  15.100   1.5953   0.02083   0.01672   0.0289   0.0073   1.0000
  15.250   1.6020   0.02138   0.01731   0.0302   0.0072   1.0000
  15.400   1.6080   0.02200   0.01797   0.0316   0.0070   1.0000
  15.550   1.6136   0.02267   0.01868   0.0328   0.0069   1.0000
  15.700   1.6184   0.02341   0.01947   0.0340   0.0068   1.0000
  15.850   1.6243   0.02411   0.02021   0.0350   0.0068   1.0000
  16.000   1.6298   0.02486   0.02101   0.0360   0.0068   1.0000
  16.150   1.6349   0.02569   0.02188   0.0369   0.0067   1.0000
  16.300   1.6398   0.02657   0.02280   0.0376   0.0067   1.0000
  16.450   1.6436   0.02756   0.02383   0.0384   0.0067   1.0000
  16.600   1.6472   0.02861   0.02494   0.0389   0.0066   1.0000
  16.750   1.6502   0.02978   0.02616   0.0394   0.0066   1.0000
  16.900   1.6525   0.03106   0.02748   0.0397   0.0066   1.0000
  17.050   1.6541   0.03245   0.02893   0.0399   0.0065   1.0000
  17.200   1.6552   0.03397   0.03050   0.0400   0.0065   1.0000
  17.350   1.6553   0.03565   0.03224   0.0398   0.0064   1.0000
  17.500   1.6545   0.03748   0.03412   0.0396   0.0064   1.0000
  17.650   1.6528   0.03947   0.03616   0.0391   0.0064   1.0000
  17.800   1.6501   0.04165   0.03841   0.0385   0.0063   1.0000
  17.950   1.6463   0.04404   0.04085   0.0376   0.0063   1.0000
  18.100   1.6408   0.04666   0.04354   0.0366   0.0063   1.0000
  18.250   1.6337   0.04954   0.04648   0.0354   0.0062   1.0000
  18.400   1.6255   0.05263   0.04964   0.0340   0.0062   1.0000
  18.550   1.6156   0.05600   0.05308   0.0324   0.0062   1.0000
  18.700   1.6028   0.05977   0.05692   0.0305   0.0062   1.0000
  18.850   1.5890   0.06375   0.06097   0.0285   0.0062   1.0000
  19.000   1.5727   0.06814   0.06543   0.0263   0.0062   1.0000
  19.150   1.5537   0.07296   0.07033   0.0237   0.0062   1.0000
  19.300   1.5322   0.07820   0.07564   0.0209   0.0062   1.0000
  19.450   1.5090   0.08375   0.08127   0.0179   0.0062   1.0000
  19.600   1.4820   0.08993   0.08754   0.0145   0.0063   1.0000
  19.750   1.4524   0.09658   0.09428   0.0109   0.0063   1.0000
  19.900   1.4226   0.10342   0.10120   0.0071   0.0063   1.0000
  20.050   1.3870   0.11124   0.10912   0.0026   0.0064   1.0000
  20.200   1.3505   0.11942   0.11738  -0.0022   0.0064   1.0000
  20.350   1.3146   0.12773   0.12579  -0.0071   0.0065   1.0000
  20.500   1.2801   0.13597   0.13411  -0.0121   0.0065   1.0000
  20.650   1.2400   0.14559   0.14383  -0.0182   0.0066   1.0000
  20.800   1.2088   0.15395   0.15226  -0.0236   0.0066   1.0000
  20.950   1.1802   0.16201   0.16039  -0.0288   0.0066   1.0000
  21.100   1.1552   0.16968   0.16813  -0.0339   0.0066   1.0000
  21.250   1.1373   0.17616   0.17466  -0.0383   0.0066   1.0000
  21.400   1.1242   0.18176   0.18031  -0.0421   0.0066   1.0000
  21.550   1.1085   0.18811   0.18670  -0.0464   0.0066   1.0000
  21.700   1.1023   0.19232   0.19094  -0.0493   0.0066   1.0000
  21.850   1.0906   0.19793   0.19659  -0.0531   0.0066   1.0000
  22.000   1.0864   0.20179   0.20048  -0.0558   0.0065   1.0000
  22.150   1.0824   0.20567   0.20438  -0.0585   0.0065   1.0000
  22.300   1.0752   0.21050   0.20924  -0.0618   0.0064   1.0000
  22.450   1.0735   0.21390   0.21266  -0.0642   0.0064   1.0000
  22.600   1.0710   0.21756   0.21635  -0.0668   0.0063   1.0000
  22.750   1.0660   0.22203   0.22084  -0.0699   0.0063   1.0000
  22.900   1.0658   0.22516   0.22399  -0.0722   0.0062   1.0000
  23.050   1.0648   0.22854   0.22738  -0.0746   0.0061   1.0000
