alpha,cl,cd,cm,ld,re,ncrit
11.800000,1.306400,0.015600,0.012600,83.743590,2200000.000000,6.000000
11.950000,1.320000,0.015900,0.013200,83.018868,2200000.000000,6.000000
12.100000,1.333300,0.016230,0.014000,82.150339,2200000.000000,6.000000
12.250000,1.346200,0.016580,0.014700,81.194210,2200000.000000,6.000000
12.400000,1.359000,0.016930,0.015500,80.271707,2200000.000000,6.000000
12.550000,1.372300,0.017240,0.016200,79.599768,2200000.000000,6.000000
12.700000,1.385200,0.017560,0.016900,78.883827,2200000.000000,6.000000
12.850000,1.397900,0.017890,0.017700,78.138625,2200000.000000,6.000000
13.000000,1.410200,0.018240,0.018500,77.313596,2200000.000000,6.000000
13.150000,1.422200,0.018600,0.019400,76.462366,2200000.000000,6.000000
13.300000,1.433700,0.018990,0.020300,75.497630,2200000.000000,6.000000
13.450000,1.444800,0.019380,0.021200,74.551084,2200000.000000,6.000000
13.600000,1.455000,0.019790,0.022300,73.521981,2200000.000000,6.000000
13.750000,1.463600,0.020200,0.023600,72.455446,2200000.000000,6.000000
13.900000,1.471400,0.020650,0.025100,71.254237,2200000.000000,6.000000
14.050000,1.478800,0.021130,0.026500,69.985802,2200000.000000,6.000000
14.200000,1.485700,0.021660,0.027800,68.591874,2200000.000000,6.000000
14.350000,1.492100,0.022250,0.029200,67.060674,2200000.000000,6.000000
14.500000,1.497600,0.022910,0.030500,65.368835,2200000.000000,6.000000
14.650000,1.502200,0.023650,0.031800,63.517970,2200000.000000,6.000000
14.800000,1.507900,0.024340,0.032900,61.951520,2200000.000000,6.000000
14.950000,1.513800,0.025060,0.033900,60.407023,2200000.000000,6.000000
15.100000,1.518900,0.025850,0.034800,58.758221,2200000.000000,6.000000
15.250000,1.523800,0.026700,0.035700,57.071161,2200000.000000,6.000000
15.400000,1.528000,0.027640,0.036400,55.282200,2200000.000000,6.000000
15.550000,1.531500,0.028680,0.037100,53.399582,2200000.000000,6.000000
15.700000,1.534800,0.029790,0.037600,51.520645,2200000.000000,6.000000
15.850000,1.537300,0.031030,0.038000,49.542378,2200000.000000,6.000000
16.000000,1.539200,0.032380,0.038300,47.535516,2200000.000000,6.000000
16.150000,1.540200,0.033880,0.038300,45.460449,2200000.000000,6.000000
16.300000,1.540900,0.035490,0.038200,43.417864,2200000.000000,6.000000
16.450000,1.540200,0.037320,0.037900,41.270096,2200000.000000,6.000000
16.600000,1.538700,0.039290,0.037500,39.162637,2200000.000000,6.000000
16.750000,1.536200,0.041480,0.036800,37.034716,2200000.000000,6.000000
16.900000,1.532700,0.043870,0.035900,34.937315,2200000.000000,6.000000
17.050000,1.527700,0.046510,0.034800,32.846700,2200000.000000,6.000000
17.200000,1.521400,0.049380,0.033500,30.810045,2200000.000000,6.000000
17.350000,1.513100,0.052570,0.032000,28.782576,2200000.000000,6.000000
17.500000,1.503500,0.056020,0.030200,26.838629,2200000.000000,6.000000
17.650000,1.491800,0.059790,0.028300,24.950661,2200000.000000,6.000000
17.800000,1.477900,0.063910,0.026200,23.124707,2200000.000000,6.000000
17.950000,1.461700,0.068440,0.023800,21.357393,2200000.000000,6.000000
18.100000,1.442800,0.073430,0.021100,19.648645,2200000.000000,6.000000
18.250000,1.421800,0.078740,0.018200,18.056896,2200000.000000,6.000000
18.400000,1.398800,0.084470,0.015200,16.559725,2200000.000000,6.000000
18.550000,1.373200,0.090660,0.011800,15.146702,2200000.000000,6.000000
18.700000,1.344600,0.097400,0.008100,13.804928,2200000.000000,6.000000
18.850000,1.315400,0.104370,0.004300,12.603238,2200000.000000,6.000000
19.000000,1.284800,0.111660,0.000300,11.506359,2200000.000000,6.000000
19.150000,1.254500,0.119070,-0.003900,10.535819,2200000.000000,6.000000
19.300000,1.223900,0.126770,-0.008300,9.654492,2200000.000000,6.000000
19.450000,1.196300,0.134060,-0.012600,8.923616,2200000.000000,6.000000
19.600000,1.171200,0.141100,-0.016800,8.300496,2200000.000000,6.000000
19.750000,1.149300,0.147790,-0.020800,7.776575,2200000.000000,6.000000
19.900000,1.131800,0.153790,-0.024500,7.359386,2200000.000000,6.000000
20.050000,1.116300,0.159470,-0.028000,7.000063,2200000.000000,6.000000
20.200000,1.100600,0.165330,-0.031700,6.656989,2200000.000000,6.000000
20.350000,1.091500,0.169960,-0.034600,6.422099,2200000.000000,6.000000
20.500000,1.079300,0.175380,-0.038100,6.154065,2200000.000000,6.000000
20.650000,1.072700,0.179630,-0.040900,5.971720,2200000.000000,6.000000
20.800000,1.063500,0.184570,-0.044100,5.762042,2200000.000000,6.000000
20.950000,1.058400,0.188650,-0.046800,5.610390,2200000.000000,6.000000
21.100000,1.054100,0.192530,-0.049400,5.474991,2200000.000000,6.000000
21.250000,1.046900,0.197200,-0.052500,5.308824,2200000.000000,6.000000
21.400000,1.043800,0.200880,-0.054900,5.196137,2200000.000000,6.000000
21.550000,1.039400,0.205000,-0.057700,5.070244,2200000.000000,6.000000
21.700000,1.035200,0.209150,-0.060500,4.949558,2200000.000000,6.000000
21.850000,1.033200,0.212760,-0.062900,4.856176,2200000.000000,6.000000
22.000000,1.028900,0.217070,-0.065800,4.739946,2200000.000000,6.000000
22.150000,1.026800,0.220840,-0.068400,4.649520,2200000.000000,6.000000
22.300000,1.025800,0.224320,-0.070800,4.572932,2200000.000000,6.000000
22.450000,1.022300,0.228680,-0.073700,4.470439,2200000.000000,6.000000
22.600000,1.021600,0.232190,-0.076100,4.399845,2200000.000000,6.000000
22.750000,1.021500,0.235540,-0.078400,4.336843,2200000.000000,6.000000
22.900000,1.013300,0.241870,-0.082500,4.189441,2200000.000000,6.000000
23.050000,0.970100,0.264560,-0.094500,3.666843,2200000.000000,6.000000
