  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0012                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.200     Re =     7.000 e 6     Ncrit =   5.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  13.450   1.5077   0.01466   0.01046   0.0136   0.0068   1.0000
  13.600   1.5220   0.01492   0.01073   0.0142   0.0068   1.0000
  13.750   1.5361   0.01518   0.01101   0.0149   0.0067   1.0000
  13.900   1.5500   0.01545   0.01130   0.0156   0.0067   1.0000
  14.050   1.5637   0.01573   0.01160   0.0163   0.0066   1.0000
  14.200   1.5771   0.01602   0.01191   0.0170   0.0065   1.0000
  14.350   1.5903   0.01632   0.01223   0.0178   0.0065   1.0000
  14.500   1.6032   0.01663   0.01256   0.0186   0.0064   1.0000
  14.650   1.6156   0.01696   0.01290   0.0195   0.0063   1.0000
  14.800   1.6278   0.01729   0.01326   0.0204   0.0062   1.0000
  14.950   1.6392   0.01764   0.01363   0.0214   0.0061   1.0000
  15.100   1.6497   0.01800   0.01401   0.0226   0.0061   1.0000
  15.250   1.6583   0.01837   0.01441   0.0240   0.0060   1.0000
  15.400   1.6663   0.01876   0.01483   0.0255   0.0059   1.0000
  15.550   1.6741   0.01919   0.01528   0.0270   0.0058   1.0000
  15.700   1.6815   0.01965   0.01577   0.0284   0.0057   1.0000
  15.850   1.6888   0.02014   0.01629   0.0298   0.0057   1.0000
  16.000   1.6957   0.02067   0.01685   0.0311   0.0056   1.0000
  16.150   1.7022   0.02124   0.01745   0.0324   0.0055   1.0000
  16.300   1.7081   0.02187   0.01811   0.0337   0.0054   1.0000
  16.450   1.7138   0.02254   0.01882   0.0349   0.0053   1.0000
  16.600   1.7193   0.02325   0.01957   0.0360   0.0052   1.0000
  16.750   1.7242   0.02404   0.02039   0.0370   0.0052   1.0000
  16.900   1.7287   0.02489   0.02129   0.0379   0.0051   1.0000
  17.050   1.7333   0.02577   0.02221   0.0388   0.0050   1.0000
  17.200   1.7375   0.02672   0.02320   0.0395   0.0050   1.0000
  17.350   1.7416   0.02773   0.02424   0.0401   0.0050   1.0000
  17.500   1.7450   0.02885   0.02540   0.0406   0.0050   1.0000
  17.650   1.7478   0.03005   0.02665   0.0411   0.0050   1.0000
  17.800   1.7497   0.03139   0.02803   0.0413   0.0050   1.0000
  17.950   1.7513   0.03281   0.02950   0.0415   0.0049   1.0000
  18.100   1.7520   0.03439   0.03113   0.0415   0.0049   1.0000
  18.250   1.7519   0.03610   0.03288   0.0413   0.0049   1.0000
  18.400   1.7506   0.03798   0.03481   0.0410   0.0049   1.0000
  18.550   1.7486   0.04001   0.03689   0.0405   0.0049   1.0000
  18.700   1.7453   0.04225   0.03918   0.0399   0.0048   1.0000
  18.850   1.7409   0.04466   0.04165   0.0391   0.0048   1.0000
  19.000   1.7349   0.04729   0.04433   0.0381   0.0048   1.0000
  19.150   1.7274   0.05017   0.04727   0.0369   0.0048   1.0000
  19.300   1.7184   0.05331   0.05047   0.0355   0.0048   1.0000
  19.450   1.7079   0.05665   0.05388   0.0340   0.0048   1.0000
  19.600   1.6948   0.06039   0.05768   0.0322   0.0048   1.0000
  19.750   1.6805   0.06435   0.06170   0.0303   0.0048   1.0000
  19.900   1.6634   0.06876   0.06619   0.0280   0.0048   1.0000
  20.050   1.6439   0.07349   0.07099   0.0255   0.0048   1.0000
  20.200   1.6229   0.07851   0.07608   0.0229   0.0048   1.0000
  20.350   1.5977   0.08424   0.08188   0.0198   0.0048   1.0000
  20.500   1.5722   0.09000   0.08772   0.0166   0.0048   1.0000
  20.650   1.5416   0.09663   0.09443   0.0129   0.0048   1.0000
  20.800   1.5091   0.10368   0.10156   0.0089   0.0048   1.0000
  20.950   1.4756   0.11091   0.10887   0.0047   0.0049   1.0000
  21.100   1.4369   0.11920   0.11725  -0.0002   0.0049   1.0000
  21.250   1.4014   0.12718   0.12532  -0.0051   0.0049   1.0000
  21.400   1.3664   0.13520   0.13342  -0.0101   0.0049   1.0000
  21.550   1.3210   0.14542   0.14374  -0.0167   0.0050   1.0000
  21.700   1.2865   0.15406   0.15247  -0.0225   0.0050   1.0000
  21.850   1.2535   0.16265   0.16113  -0.0283   0.0050   1.0000
  22.000   1.2221   0.17135   0.16991  -0.0343   0.0050   1.0000
  22.150   1.1942   0.17975   0.17838  -0.0403   0.0050   1.0000
  22.300   1.1701   0.18768   0.18638  -0.0459   0.0050   1.0000
  22.600   1.1394   0.20011   0.19889  -0.0547   0.0050   1.0000
  22.750   1.1245   0.20654   0.20537  -0.0593   0.0050   1.0000
  22.900   1.1109   0.21286   0.21174  -0.0638   0.0050   1.0000
  23.050   1.1079   0.21657   0.21547  -0.0665   0.0050   1.0000
