  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0012                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.200     Re =     5.600 e 6     Ncrit =   6.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  13.900   1.5399   0.01619   0.01196   0.0168   0.0075   1.0000
  14.050   1.5527   0.01652   0.01231   0.0176   0.0073   1.0000
  14.200   1.5651   0.01687   0.01268   0.0185   0.0071   1.0000
  14.350   1.5771   0.01723   0.01307   0.0194   0.0070   1.0000
  14.500   1.5886   0.01760   0.01347   0.0204   0.0068   1.0000
  14.650   1.6003   0.01794   0.01384   0.0213   0.0068   1.0000
  14.800   1.6111   0.01829   0.01421   0.0224   0.0067   1.0000
  14.950   1.6203   0.01864   0.01459   0.0238   0.0067   1.0000
  15.100   1.6287   0.01902   0.01500   0.0252   0.0067   1.0000
  15.250   1.6371   0.01942   0.01543   0.0266   0.0066   1.0000
  15.400   1.6450   0.01986   0.01590   0.0280   0.0066   1.0000
  15.550   1.6528   0.02033   0.01639   0.0293   0.0065   1.0000
  15.700   1.6603   0.02082   0.01692   0.0306   0.0065   1.0000
  15.850   1.6674   0.02136   0.01750   0.0318   0.0064   1.0000
  16.000   1.6741   0.02194   0.01811   0.0330   0.0064   1.0000
  16.150   1.6804   0.02257   0.01878   0.0342   0.0063   1.0000
  16.300   1.6864   0.02325   0.01949   0.0353   0.0062   1.0000
  16.450   1.6918   0.02399   0.02027   0.0363   0.0062   1.0000
  16.600   1.6969   0.02479   0.02110   0.0372   0.0061   1.0000
  16.750   1.7016   0.02567   0.02202   0.0381   0.0061   1.0000
  16.900   1.7055   0.02661   0.02301   0.0389   0.0060   1.0000
  17.050   1.7090   0.02766   0.02409   0.0395   0.0060   1.0000
  17.200   1.7118   0.02882   0.02529   0.0401   0.0059   1.0000
  17.350   1.7140   0.03006   0.02658   0.0405   0.0058   1.0000
  17.500   1.7156   0.03142   0.02799   0.0408   0.0058   1.0000
  17.650   1.7163   0.03293   0.02954   0.0409   0.0057   1.0000
  17.800   1.7164   0.03457   0.03123   0.0409   0.0057   1.0000
  17.950   1.7155   0.03636   0.03308   0.0407   0.0056   1.0000
  18.100   1.7134   0.03834   0.03511   0.0403   0.0055   1.0000
  18.250   1.7104   0.04050   0.03732   0.0398   0.0055   1.0000
  18.400   1.7058   0.04292   0.03980   0.0390   0.0054   1.0000
  18.550   1.7002   0.04549   0.04243   0.0381   0.0053   1.0000
  18.700   1.6929   0.04833   0.04534   0.0369   0.0053   1.0000
  18.850   1.6843   0.05141   0.04847   0.0356   0.0053   1.0000
  19.000   1.6741   0.05473   0.05186   0.0341   0.0053   1.0000
  19.150   1.6619   0.05836   0.05556   0.0323   0.0053   1.0000
  19.300   1.6471   0.06239   0.05966   0.0303   0.0052   1.0000
  19.450   1.6324   0.06648   0.06381   0.0283   0.0052   1.0000
  19.600   1.6141   0.07112   0.06853   0.0258   0.0052   1.0000
  19.750   1.5928   0.07620   0.07369   0.0232   0.0052   1.0000
  19.900   1.5715   0.08136   0.07892   0.0204   0.0052   1.0000
  20.050   1.5467   0.08713   0.08476   0.0173   0.0053   1.0000
  20.200   1.5213   0.09297   0.09068   0.0141   0.0053   1.0000
  20.350   1.4916   0.09962   0.09741   0.0104   0.0053   1.0000
  20.500   1.4624   0.10628   0.10414   0.0066   0.0054   1.0000
  20.650   1.4288   0.11369   0.11164   0.0023   0.0055   1.0000
  20.800   1.3978   0.12088   0.11891  -0.0019   0.0055   1.0000
  20.950   1.3601   0.12937   0.12750  -0.0071   0.0056   1.0000
  21.100   1.3260   0.13743   0.13564  -0.0121   0.0057   1.0000
  21.250   1.2941   0.14541   0.14370  -0.0172   0.0057   1.0000
  21.400   1.2627   0.15359   0.15196  -0.0225   0.0058   1.0000
  21.550   1.2321   0.16180   0.16025  -0.0280   0.0058   1.0000
  21.700   1.2044   0.16982   0.16834  -0.0335   0.0059   1.0000
  21.850   1.1795   0.17761   0.17619  -0.0389   0.0059   1.0000
  22.000   1.1570   0.18520   0.18384  -0.0442   0.0059   1.0000
  22.150   1.1375   0.19234   0.19105  -0.0492   0.0059   1.0000
  22.300   1.1293   0.19695   0.19568  -0.0525   0.0058   1.0000
  22.450   1.1145   0.20331   0.20209  -0.0570   0.0058   1.0000
  22.600   1.1087   0.20759   0.20640  -0.0600   0.0058   1.0000
  22.750   1.0973   0.21349   0.21233  -0.0642   0.0057   1.0000
  22.900   1.0938   0.21736   0.21622  -0.0669   0.0056   1.0000
  23.050   1.0840   0.22311   0.22200  -0.0710   0.0055   1.0000
